antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'SEP_100'}),"frozenset({'SEP_60', 'SEP_30'})",0.34017595307917886,0.4809384164222874,0.34017595307917886,1.0,2.0792682926829267,0.17657226890033623,inf,0.7866666666666665
frozenset({'SEP_30'}),"frozenset({'SEP_60', 'SEP_100'})",0.6510263929618768,0.34017595307917886,0.34017595307917886,0.5225225225225225,1.5360360360360361,0.1187124293736724,1.3818956454379463,1.0000000000000002
"frozenset({'SF_C', 'CME', 'SEP_30'})",frozenset({'SEP_10'}),0.04398826979472141,0.8973607038123167,0.04398826979472141,1.0,1.1143790849673203,0.004514925052244136,inf,0.10736196319018411
"frozenset({'SF_C', 'CME', 'SEP_10'})",frozenset({'SEP_30'}),0.05865102639296188,0.6510263929618768,0.04398826979472141,0.75,1.152027027027027,0.005804903638599604,1.3958944281524928,0.14018691588785057
"frozenset({'SF_C', 'CME'})","frozenset({'SEP_30', 'SEP_10'})",0.06744868035190615,0.6510263929618768,0.04398826979472141,0.6521739130434784,1.0017626321974151,7.739871518133712e-05,1.0032991202346044,0.0018867924528304112
frozenset({'CME'}),"frozenset({'SF_C', 'SEP_30', 'SEP_10'})",0.5513196480938416,0.07917888563049853,0.04398826979472141,0.07978723404255321,1.007683215130024,0.0003353944324524308,1.0006610953841981,0.01699346405228806
"frozenset({'SF_C', 'SEP_60', 'SEP_30'})",frozenset({'SEP_10'}),0.04105571847507331,0.8973607038123167,0.04105571847507331,1.0,1.1143790849673203,0.004213930048761194,inf,0.10703363914373099
"frozenset({'SF_C', 'SEP_60', 'SEP_10'})",frozenset({'SEP_30'}),0.04105571847507331,0.6510263929618768,0.04105571847507331,1.0,1.5360360360360361,0.01432736216578805,inf,0.3639143730886851
"frozenset({'SF_C', 'SEP_30', 'SEP_10'})",frozenset({'SEP_60'}),0.07917888563049853,0.4809384164222874,0.04105571847507331,0.5185185185185185,1.0781391147244805,0.002975550605859939,1.0780509812767876,0.07870791628753403
"frozenset({'SF_C', 'SEP_60'})","frozenset({'SEP_30', 'SEP_10'})",0.04105571847507331,0.6510263929618768,0.04105571847507331,1.0,1.5360360360360361,0.01432736216578805,inf,0.3639143730886851
"frozenset({'SF_C', 'SEP_30'})","frozenset({'SEP_60', 'SEP_10'})",0.07917888563049853,0.4809384164222874,0.04105571847507331,0.5185185185185185,1.0781391147244805,0.002975550605859939,1.0780509812767876,0.07870791628753403
"frozenset({'SF_C', 'SEP_30', 'SEP_10'})",frozenset({'SEP_100'}),0.07917888563049853,0.34017595307917886,0.02932551319648094,0.3703703703703704,1.0887611749680717,0.002390760313378801,1.0479558392271868,0.08853503184713386
"frozenset({'SF_C', 'SEP_100', 'SEP_30'})",frozenset({'SEP_10'}),0.02932551319648094,0.8973607038123167,0.02932551319648094,1.0,1.1143790849673203,0.0030099500348294214,inf,0.10574018126888216
"frozenset({'SF_C', 'SEP_100', 'SEP_10'})",frozenset({'SEP_30'}),0.02932551319648094,0.6510263929618768,0.02932551319648094,1.0,1.5360360360360361,0.010233830118420037,inf,0.35951661631419946
"frozenset({'SF_C', 'SEP_30'})","frozenset({'SEP_100', 'SEP_10'})",0.07917888563049853,0.34017595307917886,0.02932551319648094,0.3703703703703704,1.0887611749680717,0.002390760313378801,1.0479558392271868,0.08853503184713386
"frozenset({'SF_C', 'SEP_100'})","frozenset({'SEP_30', 'SEP_10'})",0.02932551319648094,0.6510263929618768,0.02932551319648094,1.0,1.5360360360360361,0.010233830118420037,inf,0.35951661631419946
"frozenset({'SF_C', 'SEP_60', 'SEP_100'})",frozenset({'SEP_10'}),0.02932551319648094,0.8973607038123167,0.02932551319648094,1.0,1.1143790849673203,0.0030099500348294214,inf,0.10574018126888216
"frozenset({'SF_C', 'SEP_60', 'SEP_10'})",frozenset({'SEP_100'}),0.04105571847507331,0.34017595307917886,0.02932551319648094,0.7142857142857144,2.099753694581281,0.015359345034872424,2.3093841642228754,0.5461773700305811
"frozenset({'SF_C', 'SEP_100', 'SEP_10'})",frozenset({'SEP_60'}),0.02932551319648094,0.4809384164222874,0.02932551319648094,1.0,2.0792682926829267,0.015221747318994505,inf,0.5347432024169184
"frozenset({'SF_C', 'SEP_60'})","frozenset({'SEP_100', 'SEP_10'})",0.04105571847507331,0.34017595307917886,0.02932551319648094,0.7142857142857144,2.099753694581281,0.015359345034872424,2.3093841642228754,0.5461773700305811
"frozenset({'SF_C', 'SEP_100'})","frozenset({'SEP_60', 'SEP_10'})",0.02932551319648094,0.4809384164222874,0.02932551319648094,1.0,2.0792682926829267,0.015221747318994505,inf,0.5347432024169184
"frozenset({'SF_C', 'SEP_60', 'SEP_100'})",frozenset({'SEP_30'}),0.02932551319648094,0.6510263929618768,0.02932551319648094,1.0,1.5360360360360361,0.010233830118420037,inf,0.35951661631419946
"frozenset({'SF_C', 'SEP_60', 'SEP_30'})",frozenset({'SEP_100'}),0.04105571847507331,0.34017595307917886,0.02932551319648094,0.7142857142857144,2.099753694581281,0.015359345034872424,2.3093841642228754,0.5461773700305811
"frozenset({'SF_C', 'SEP_100', 'SEP_30'})",frozenset({'SEP_60'}),0.02932551319648094,0.4809384164222874,0.02932551319648094,1.0,2.0792682926829267,0.015221747318994505,inf,0.5347432024169184
"frozenset({'SF_C', 'SEP_60'})","frozenset({'SEP_100', 'SEP_30'})",0.04105571847507331,0.34017595307917886,0.02932551319648094,0.7142857142857144,2.099753694581281,0.015359345034872424,2.3093841642228754,0.5461773700305811
"frozenset({'SF_C', 'SEP_100'})","frozenset({'SEP_60', 'SEP_30'})",0.02932551319648094,0.4809384164222874,0.02932551319648094,1.0,2.0792682926829267,0.015221747318994505,inf,0.5347432024169184
"frozenset({'SF_C', 'SEP_30'})","frozenset({'SEP_60', 'SEP_100'})",0.07917888563049853,0.34017595307917886,0.02932551319648094,0.3703703703703704,1.0887611749680717,0.002390760313378801,1.0479558392271868,0.08853503184713386
"frozenset({'CME', 'SEP_30', 'SF_M'})",frozenset({'SEP_10'}),0.1466275659824047,0.8973607038123167,0.1466275659824047,1.0,1.1143790849673203,0.015049750174147114,inf,0.12027491408934711
"frozenset({'CME', 'SEP_10', 'SF_M'})",frozenset({'SEP_30'}),0.20234604105571846,0.6510263929618768,0.1466275659824047,0.7246376811594204,1.1130695913304611,0.014894952743784468,1.267325204506869,0.1273529411764707
frozenset({'CME'}),"frozenset({'SEP_30', 'SF_M', 'SEP_10'})",0.5513196480938416,0.24633431085043989,0.1466275659824047,0.2659574468085107,1.0796605876393113,0.010818620410901203,1.026732967826937,0.16444444444444478
"frozenset({'SEP_60', 'CME', 'SF_M'})",frozenset({'SEP_10'}),0.10557184750733138,0.8973607038123167,0.10557184750733138,1.0,1.1143790849673203,0.01083582012538592,inf,0.11475409836065574
"frozenset({'CME', 'SEP_10', 'SF_M'})",frozenset({'SEP_60'}),0.20234604105571846,0.4809384164222874,0.10557184750733138,0.5217391304347827,1.0848356309650056,0.008255862952674997,1.0853105838443085,0.09803921568627465
frozenset({'CME'}),"frozenset({'SEP_60', 'SEP_10', 'SF_M'})",0.5513196480938416,0.16715542521994134,0.10557184750733138,0.1914893617021277,1.145576707726764,0.01341577729809687,1.0300972372279673,0.28322440087146006
"frozenset({'CME', 'SF_M', 'SEP_100'})",frozenset({'SEP_10'}),0.06451612903225806,0.8973607038123167,0.06451612903225806,1.0,1.1143790849673203,0.006621890076624726,inf,0.10971786833855796
frozenset({'CME'}),"frozenset({'SEP_100', 'SEP_10', 'SF_M'})",0.5513196480938416,0.10850439882697947,0.06451612903225806,0.11702127659574468,1.0784933870040254,0.004695522054333899,1.0096456206055895,0.16221033868092694
"frozenset({'SEP_60', 'CME', 'SF_M'})",frozenset({'SEP_30'}),0.10557184750733138,0.6510263929618768,0.10557184750733138,1.0,1.5360360360360361,0.036841788426312125,inf,0.3901639344262295
"frozenset({'CME', 'SEP_30', 'SF_M'})",frozenset({'SEP_60'}),0.1466275659824047,0.4809384164222874,0.10557184750733138,0.72,1.4970731707317073,0.03505301811989921,1.8537913699204018,0.3890798014509354
frozenset({'CME'}),"frozenset({'SEP_60', 'SEP_30', 'SF_M'})",0.5513196480938416,0.16715542521994134,0.10557184750733138,0.1914893617021277,1.145576707726764,0.01341577729809687,1.0300972372279673,0.28322440087146006
"frozenset({'CME', 'SEP_30', 'SF_M'})",frozenset({'SEP_100'}),0.1466275659824047,0.34017595307917886,0.06451612903225806,0.43999999999999995,1.293448275862069,0.01463695702651336,1.1782572266443234,0.26585442049359576
"frozenset({'CME', 'SF_M', 'SEP_100'})",frozenset({'SEP_30'}),0.06451612903225806,0.6510263929618768,0.06451612903225806,1.0,1.5360360360360361,0.02251442626052408,inf,0.37304075235109724
frozenset({'CME'}),"frozenset({'SEP_100', 'SEP_30', 'SF_M'})",0.5513196480938416,0.10850439882697947,0.06451612903225806,0.11702127659574468,1.0784933870040254,0.004695522054333899,1.0096456206055895,0.16221033868092694
"frozenset({'SEP_60', 'CME', 'SF_M'})",frozenset({'SEP_100'}),0.10557184750733138,0.34017595307917886,0.06451612903225806,0.611111111111111,1.796455938697318,0.02860312518812188,1.6966904063678256,0.4956780923994039
"frozenset({'CME', 'SF_M', 'SEP_100'})",frozenset({'SEP_60'}),0.06451612903225806,0.4809384164222874,0.06451612903225806,1.0,2.0792682926829267,0.03348784410178791,inf,0.5548589341692789
frozenset({'CME'}),"frozenset({'SEP_60', 'SEP_100', 'SF_M'})",0.5513196480938416,0.10850439882697947,0.06451612903225806,0.11702127659574468,1.0784933870040254,0.004695522054333899,1.0096456206055895,0.16221033868092694
"frozenset({'SEP_60', 'SEP_30', 'SF_M'})",frozenset({'SEP_10'}),0.16715542521994134,0.8973607038123167,0.16715542521994134,1.0,1.1143790849673203,0.01715671519852771,inf,0.12323943661971835
"frozenset({'SEP_60', 'SEP_10', 'SF_M'})",frozenset({'SEP_30'}),0.16715542521994134,0.6510263929618768,0.16715542521994134,1.0,1.5360360360360361,0.0583328316749942,inf,0.4190140845070423
"frozenset({'SEP_30', 'SF_M', 'SEP_10'})",frozenset({'SEP_60'}),0.24633431085043989,0.4809384164222874,0.16715542521994134,0.6785714285714285,1.4109320557491287,0.04868379184905529,1.6148582600195498,0.38644276059799293
"frozenset({'SEP_60', 'SF_M'})","frozenset({'SEP_30', 'SEP_10'})",0.16715542521994134,0.6510263929618768,0.16715542521994134,1.0,1.5360360360360361,0.0583328316749942,inf,0.4190140845070423
"frozenset({'SEP_30', 'SF_M'})","frozenset({'SEP_60', 'SEP_10'})",0.24633431085043989,0.4809384164222874,0.16715542521994134,0.6785714285714285,1.4109320557491287,0.04868379184905529,1.6148582600195498,0.38644276059799293
"frozenset({'SEP_30', 'SF_M', 'SEP_10'})",frozenset({'SEP_100'}),0.24633431085043989,0.34017595307917886,0.10850439882697947,0.44047619047619047,1.2948481116584565,0.02470738985732837,1.179259998752106,0.3021348196445473
"frozenset({'SEP_100', 'SEP_30', 'SF_M'})",frozenset({'SEP_10'}),0.10850439882697947,0.8973607038123167,0.10850439882697947,1.0,1.1143790849673203,0.011136815128868868,inf,0.1151315789473685
"frozenset({'SEP_100', 'SEP_10', 'SF_M'})",frozenset({'SEP_30'}),0.10850439882697947,0.6510263929618768,0.10850439882697947,1.0,1.5360360360360361,0.03786517143815413,inf,0.39144736842105265
"frozenset({'SEP_30', 'SF_M'})","frozenset({'SEP_100', 'SEP_10'})",0.24633431085043989,0.34017595307917886,0.10850439882697947,0.44047619047619047,1.2948481116584565,0.02470738985732837,1.179259998752106,0.3021348196445473
"frozenset({'SEP_100', 'SF_M'})","frozenset({'SEP_30', 'SEP_10'})",0.10850439882697947,0.6510263929618768,0.10850439882697947,1.0,1.5360360360360361,0.03786517143815413,inf,0.39144736842105265
"frozenset({'SEP_60', 'SEP_100', 'SF_M'})",frozenset({'SEP_10'}),0.10850439882697947,0.8973607038123167,0.10850439882697947,1.0,1.1143790849673203,0.011136815128868868,inf,0.1151315789473685
"frozenset({'SEP_60', 'SEP_10', 'SF_M'})",frozenset({'SEP_100'}),0.16715542521994134,0.34017595307917886,0.10850439882697947,0.6491228070175439,1.9081972171808834,0.05164214274043052,1.8804985337243405,0.5714693566806244
"frozenset({'SEP_100', 'SEP_10', 'SF_M'})",frozenset({'SEP_60'}),0.10850439882697947,0.4809384164222874,0.10850439882697947,1.0,2.0792682926829267,0.056320465080279665,inf,0.5822368421052632
"frozenset({'SEP_60', 'SF_M'})","frozenset({'SEP_100', 'SEP_10'})",0.16715542521994134,0.34017595307917886,0.10850439882697947,0.6491228070175439,1.9081972171808834,0.05164214274043052,1.8804985337243405,0.5714693566806244
"frozenset({'SEP_100', 'SF_M'})","frozenset({'SEP_60', 'SEP_10'})",0.10850439882697947,0.4809384164222874,0.10850439882697947,1.0,2.0792682926829267,0.056320465080279665,inf,0.5822368421052632
"frozenset({'SEP_60', 'SEP_100', 'SF_M'})",frozenset({'SEP_30'}),0.10850439882697947,0.6510263929618768,0.10850439882697947,1.0,1.5360360360360361,0.03786517143815413,inf,0.39144736842105265
"frozenset({'SEP_60', 'SEP_30', 'SF_M'})",frozenset({'SEP_100'}),0.16715542521994134,0.34017595307917886,0.10850439882697947,0.6491228070175439,1.9081972171808834,0.05164214274043052,1.8804985337243405,0.5714693566806244
"frozenset({'SEP_100', 'SEP_30', 'SF_M'})",frozenset({'SEP_60'}),0.10850439882697947,0.4809384164222874,0.10850439882697947,1.0,2.0792682926829267,0.056320465080279665,inf,0.5822368421052632
"frozenset({'SEP_60', 'SF_M'})","frozenset({'SEP_100', 'SEP_30'})",0.16715542521994134,0.34017595307917886,0.10850439882697947,0.6491228070175439,1.9081972171808834,0.05164214274043052,1.8804985337243405,0.5714693566806244
"frozenset({'SEP_100', 'SF_M'})","frozenset({'SEP_60', 'SEP_30'})",0.10850439882697947,0.4809384164222874,0.10850439882697947,1.0,2.0792682926829267,0.056320465080279665,inf,0.5822368421052632
"frozenset({'SEP_30', 'SF_M'})","frozenset({'SEP_60', 'SEP_100'})",0.24633431085043989,0.34017595307917886,0.10850439882697947,0.44047619047619047,1.2948481116584565,0.02470738985732837,1.179259998752106,0.3021348196445473
"frozenset({'SF_X', 'CME', 'SEP_30'})",frozenset({'SEP_10'}),0.1378299120234604,0.8973607038123167,0.1378299120234604,1.0,1.1143790849673203,0.014146765163698283,inf,0.11904761904761905
"frozenset({'SF_X', 'CME', 'SEP_10'})",frozenset({'SEP_30'}),0.14076246334310852,0.6510263929618768,0.1378299120234604,0.9791666666666665,1.5040352852852852,0.04618983324876805,16.750733137829794,0.3900225110739959
"frozenset({'SF_X', 'CME'})","frozenset({'SEP_30', 'SEP_10'})",0.15835777126099707,0.6510263929618768,0.1378299120234604,0.8703703703703703,1.3369202535869202,0.03473482340193153,2.69208211143695,0.29942916450441104
frozenset({'SF_X'}),"frozenset({'CME', 'SEP_30', 'SEP_10'})",0.31378299120234604,0.3782991202346041,0.1378299120234604,0.43925233644859807,1.1611243932478446,0.01912608250703038,1.1086999022482893,0.20221858519730856
"frozenset({'SEP_60', 'SF_X', 'CME'})",frozenset({'SEP_10'}),0.12903225806451613,0.8973607038123167,0.12903225806451613,1.0,1.1143790849673203,0.013243780153249451,inf,0.11784511784511781
"frozenset({'SF_X', 'CME', 'SEP_10'})",frozenset({'SEP_60'}),0.14076246334310852,0.4809384164222874,0.12903225806451613,0.9166666666666665,1.9059959349593492,0.06133418185258123,6.2287390029325405,0.5532112938256282
"frozenset({'SF_X', 'CME'})","frozenset({'SEP_60', 'SEP_10'})",0.15835777126099707,0.4809384164222874,0.12903225806451613,0.8148148148148148,1.694218608852755,0.05287192232608938,2.8029325513196475,0.48685460880582826
frozenset({'SF_X'}),"frozenset({'SEP_60', 'CME', 'SEP_10'})",0.31378299120234604,0.2756598240469208,0.12903225806451613,0.411214953271028,1.491747862398091,0.042534893920760916,1.230228552809198,0.48038073038073037
frozenset({'CME'}),"frozenset({'SEP_60', 'SF_X', 'SEP_10'})",0.5513196480938416,0.2287390029325513,0.12903225806451613,0.23404255319148937,1.0231860338243317,0.0029239514624057328,1.0069240795047247,0.05050505050505065
"frozenset({'SF_X', 'CME', 'SEP_10'})",frozenset({'SEP_100'}),0.14076246334310852,0.34017595307917886,0.093841642228739,0.6666666666666666,1.9597701149425288,0.045957637103224085,1.9794721407624634,0.5699658703071672
"frozenset({'SF_X', 'CME', 'SEP_100'})",frozenset({'SEP_10'}),0.093841642228739,0.8973607038123167,0.093841642228739,1.0,1.1143790849673203,0.009631840111454154,inf,0.11326860841423954
"frozenset({'SF_X', 'CME'})","frozenset({'SEP_100', 'SEP_10'})",0.15835777126099707,0.34017595307917886,0.093841642228739,0.5925925925925926,1.7420178799489145,0.039972136462534724,1.6195681151692882,0.5060975609756098
frozenset({'SF_X'}),"frozenset({'CME', 'SEP_10', 'SEP_100'})",0.31378299120234604,0.17888563049853373,0.093841642228739,0.29906542056074764,1.6718247280527039,0.03771037400779147,1.1714565004887585,0.5856036324786323
"frozenset({'SEP_60', 'SF_X', 'CME'})",frozenset({'SEP_30'}),0.12903225806451613,0.6510263929618768,0.12903225806451613,1.0,1.5360360360360361,0.04502885252104816,inf,0.40067340067340074
"frozenset({'SF_X', 'CME', 'SEP_30'})",frozenset({'SEP_60'}),0.1378299120234604,0.4809384164222874,0.12903225806451613,0.9361702127659575,1.9465490399584846,0.06274455844032989,8.131964809384167,0.5640074211502782
"frozenset({'SF_X', 'CME'})","frozenset({'SEP_60', 'SEP_30'})",0.15835777126099707,0.4809384164222874,0.12903225806451613,0.8148148148148148,1.694218608852755,0.05287192232608938,2.8029325513196475,0.48685460880582826
frozenset({'SF_X'}),"frozenset({'SEP_60', 'CME', 'SEP_30'})",0.31378299120234604,0.2756598240469208,0.12903225806451613,0.411214953271028,1.491747862398091,0.042534893920760916,1.230228552809198,0.48038073038073037
frozenset({'CME'}),"frozenset({'SEP_60', 'SF_X', 'SEP_30'})",0.5513196480938416,0.2287390029325513,0.12903225806451613,0.23404255319148937,1.0231860338243317,0.0029239514624057328,1.0069240795047247,0.05050505050505065
"frozenset({'SF_X', 'CME', 'SEP_30'})",frozenset({'SEP_100'}),0.1378299120234604,0.34017595307917886,0.093841642228739,0.6808510638297873,2.001467351430668,0.04695522054333899,2.067448680351907,0.580357142857143
"frozenset({'SF_X', 'CME', 'SEP_100'})",frozenset({'SEP_30'}),0.093841642228739,0.6510263929618768,0.093841642228739,1.0,1.5360360360360361,0.03274825637894411,inf,0.38511326860841427
"frozenset({'SF_X', 'CME'})","frozenset({'SEP_100', 'SEP_30'})",0.15835777126099707,0.34017595307917886,0.093841642228739,0.5925925925925926,1.7420178799489145,0.039972136462534724,1.6195681151692882,0.5060975609756098
frozenset({'SF_X'}),"frozenset({'CME', 'SEP_30', 'SEP_100'})",0.31378299120234604,0.17888563049853373,0.093841642228739,0.29906542056074764,1.6718247280527039,0.03771037400779147,1.1714565004887585,0.5856036324786323
"frozenset({'SEP_60', 'SF_X', 'CME'})",frozenset({'SEP_100'}),0.12903225806451613,0.34017595307917886,0.093841642228739,0.7272727272727273,2.137931034482759,0.04994797086368367,2.419354838709678,0.6111111111111112
"frozenset({'SF_X', 'CME', 'SEP_100'})",frozenset({'SEP_60'}),0.093841642228739,0.4809384164222874,0.093841642228739,1.0,2.0792682926829267,0.04870959142078241,inf,0.5728155339805826
"frozenset({'SF_X', 'CME'})","frozenset({'SEP_60', 'SEP_100'})",0.15835777126099707,0.34017595307917886,0.093841642228739,0.5925925925925926,1.7420178799489145,0.039972136462534724,1.6195681151692882,0.5060975609756098
frozenset({'SF_X'}),"frozenset({'SEP_60', 'CME', 'SEP_100'})",0.31378299120234604,0.17888563049853373,0.093841642228739,0.29906542056074764,1.6718247280527039,0.03771037400779147,1.1714565004887585,0.5856036324786323
"frozenset({'SEP_60', 'SF_X', 'SEP_30'})",frozenset({'SEP_10'}),0.2287390029325513,0.8973607038123167,0.2287390029325513,1.0,1.1143790849673203,0.023477610271669502,inf,0.13307984790874533
"frozenset({'SEP_60', 'SF_X', 'SEP_10'})",frozenset({'SEP_30'}),0.2287390029325513,0.6510263929618768,0.2287390029325513,1.0,1.5360360360360361,0.07982387492367626,inf,0.4524714828897339
"frozenset({'SF_X', 'SEP_30', 'SEP_10'})",frozenset({'SEP_60'}),0.26099706744868034,0.4809384164222874,0.2287390029325513,0.8764044943820225,1.8222800767333516,0.10321548662292204,4.199680085310585,0.6106023606023605
"frozenset({'SEP_60', 'SF_X'})","frozenset({'SEP_30', 'SEP_10'})",0.2287390029325513,0.6510263929618768,0.2287390029325513,1.0,1.5360360360360361,0.07982387492367626,inf,0.4524714828897339
"frozenset({'SF_X', 'SEP_30'})","frozenset({'SEP_60', 'SEP_10'})",0.26099706744868034,0.4809384164222874,0.2287390029325513,0.8764044943820225,1.8222800767333516,0.10321548662292204,4.199680085310585,0.6106023606023605
"frozenset({'SF_X', 'SEP_10'})","frozenset({'SEP_60', 'SEP_30'})",0.2961876832844575,0.4809384164222874,0.2287390029325513,0.7722772277227722,1.6057715527650323,0.08629096756993831,2.279357388754302,0.5360042735042734
frozenset({'SF_X'}),"frozenset({'SEP_60', 'SEP_30', 'SEP_10'})",0.31378299120234604,0.4809384164222874,0.2287390029325513,0.7289719626168224,1.5157282881240026,0.07782870804344647,1.9151582566488015,0.4958360727591496
"frozenset({'SF_X', 'SEP_30', 'SEP_10'})",frozenset({'SEP_100'}),0.26099706744868034,0.34017595307917886,0.17595307917888564,0.6741573033707866,1.9817900038744676,0.08716815300866007,2.0249772474466585,0.6703703703703704
"frozenset({'SF_X', 'SEP_30', 'SEP_100'})",frozenset({'SEP_10'}),0.17595307917888564,0.8973607038123167,0.17595307917888564,1.0,1.1143790849673203,0.018059700208976542,inf,0.12455516014234884
"frozenset({'SF_X', 'SEP_10', 'SEP_100'})",frozenset({'SEP_30'}),0.17595307917888564,0.6510263929618768,0.17595307917888564,1.0,1.5360360360360361,0.06140298071052021,inf,0.4234875444839858
"frozenset({'SF_X', 'SEP_30'})","frozenset({'SEP_100', 'SEP_10'})",0.26099706744868034,0.34017595307917886,0.17595307917888564,0.6741573033707866,1.9817900038744676,0.08716815300866007,2.0249772474466585,0.6703703703703704
